회계연도,지역명,행사축제명,총비용,사업수익,순원가,시작월,종료월,index
2019,전남,명량대첩축제,1300000000,0,1300000000,9,9,명량대첩축제2019
2019,전남,국수산맥 국제바둑대회 개최,970000000,0,970000000,6,9,국수산맥 국제바둑대회 개최2019
2019,전남,전남 GT(그랜드투어링),630000000,0,630000000,9,9,전남 GT(그랜드투어링)2019
2019,전남,국제 철인3종경기대회,600000000,0,600000000,9,9,국제 철인3종경기대회2019
2019,전남,2019국제농업박람회,7164752000,2010000000,5154752000,10,10,2019국제농업박람회2019
2019,전남,목포항구축제,615000000,30000000,585000000,10,10,목포항구축제2019
2019,전남,목포문화재야행,329418750,0,329418750,9,9,목포문화재야행2019
2019,전남,제1회 전라남도혁신박람회,393861450,0,393861450,9,9,제1회 전라남도혁신박람회2019
2019,전남,섬의 날 행사 추진,699904090,0,699904090,8,8,섬의 날 행사 추진2019
2019,전남,여수거북선축제,848350000,0,848350000,5,5,여수거북선축제2019
2019,전남,경로위안잔치,399984420,0,399984420,10,11,경로위안잔치2019
2019,전남,여수밤바다 불꽃축제,395773600,0,395773600,10,10,여수밤바다 불꽃축제2019
2019,전남,순천만세계동물영화제 개최,722910510,0,722910510,8,8,순천만세계동물영화제 개최2019
2019,전남,항꾼에 즐기는 아고라순천 문화예술 행사,638464006,0,638464006,3,12,항꾼에 즐기는 아고라순천 문화예술 행사2019
2019,전남,순천만국가정원 물빛축제,335830000,0,335830000,7,8,순천만국가정원 물빛축제2019
2019,전남,순천 문화재 야행,581378760,0,581378760,4,4,순천 문화재 야행2019
2019,전남,순천만국제교향악축제,498404000,0,498404000,9,9,순천만국제교향악축제2019
2019,전남,정원 월드투어 페스타,531186240,0,531186240,5,5,정원 월드투어 페스타2019
2019,전남,2019 순천푸드앤아트페스티벌,600000000,20000000,580000000,9,9,2019 순천푸드앤아트페스티벌2019
2019,전남,2019도시재생한마당,600000000,0,600000000,10,10,2019도시재생한마당2019
2019,전남,순천방문의 해,1610675831,0,1610675831,1,12,순천방문의 해2019
2019,전남,KOVO컵 프로배구대회,865446051,100000000,765446051,9,10,KOVO컵 프로배구대회2019
2019,전남,제6회 대한민국 한평정원 페스티벌,463075000,0,463075000,9,10,제6회 대한민국 한평정원 페스티벌2019
2019,전남,2019 대한민국 균형발전박람회 in 전남·순천,950614080,0,950614080,9,9,2019 대한민국 균형발전박람회 in 전남·순천2019
2019,전남,마한문화축제,590000000,0,590000000,10,10,마한문화축제2019
2019,전남,광양매화축제,318518320,0,318518320,3,3,광양매화축제2019
2019,전남,담양대나무축제,734250000,170000000,564250000,5,5,담양대나무축제2019
2019,전남,제9회 곡성세계장미축제,410000000,980650000,-570650000,5,5,제9회 곡성세계장미축제2019
2019,전남,구례산수유꽃축제,450000000,0,450000000,3,3,구례산수유꽃축제2019
2019,전남,국제철인3종경기,1381117273,400000000,981117273,9,9,국제철인3종경기2019
2019,전남,고흥 유자 석류축제,624184985,0,624184985,10,11,고흥 유자 석류축제2019
2019,전남,서편제보성소리축제,410000000,0,410000000,5,5,서편제보성소리축제2019
2019,전남,보성차밭빛축제,930000000,0,930000000,11,1,보성차밭빛축제2019
2019,전남,보성다향대축제,870000000,0,870000000,5,5,보성다향대축제2019
2019,전남,율포해변 활어잡기 페스티벌,358003585,0,358003585,5,8,율포해변 활어잡기 페스티벌2019
2019,전남,화순군 농업인 한마음대회,0,0,0,11,11,화순군 농업인 한마음대회2019
2019,전남,2019 화순 국화향연,853263110,0,853263110,10,11,2019 화순 국화향연2019
2019,전남,치매안심센터운영지원,718131253,0,718131253,1,12,치매안심센터운영지원2019
2019,전남,정남진장흥물축제,1500000000,0,1500000000,7,8,정남진장흥물축제2019
2019,전남,대한민국통합의학박람회,999857000,0,999857000,10,10,대한민국통합의학박람회2019
2019,전남,대한민국 산림문화 박람회,1056330807,0,1056330807,10,10,대한민국 산림문화 박람회2019
2019,전남,강진청자축제,1265500000,0,1265500000,10,10,강진청자축제2019
2019,전남,강진만 춤추는 갈대축제,475000000,0,475000000,10,11,강진만 춤추는 갈대축제2019
2019,전남,남도음식문화큰잔치,566991104,0,566991104,10,10,남도음식문화큰잔치2019
2019,전남,농수산물 먹거리축제,600000000,0,600000000,10,11,농수산물 먹거리축제2019
2019,전남,왕인문화 축제,980000000,70000000,910000000,4,4,왕인문화 축제2019
2019,전남,월출산 국화축제,439346000,0,439346000,10,11,월출산 국화축제2019
2019,전남,제27회 전라남도장애인체육대회,569149300,100000000,469149300,5,5,제27회 전라남도장애인체육대회2019
2019,전남,추석장사씨름대회,420000000,0,420000000,9,9,추석장사씨름대회2019
2019,전남,제31회 전라남도생활체육대축전,684476990,149816650,534660340,10,10,제31회 전라남도생활체육대축전2019
2019,전남,무안연꽃축제,587034960,55041000,531993960,7,7,무안연꽃축제2019
2019,전남,황토갯벌축제,349078380,23379000,325699380,6,6,황토갯벌축제2019
2019,전남,함평나비대축제,890901000,954698000,-63797000,4,5,함평나비대축제2019
2019,전남,대한민국 국향대전,739088000,979963000,-240875000,10,11,대한민국 국향대전2019
2019,전남,영광 e-모빌리티 엑스포,1770000000,0,1770000000,9,9,영광 e-모빌리티 엑스포2019
2019,전남,제19회 영광불갑산상사화축제,391963070,0,391963070,9,9,제19회 영광불갑산상사화축제2019
2019,전남,2019완도장보고수산물축제,784830000,0,784830000,5,5,2019완도장보고수산물축제2019
2019,전남,진도신비의바닷길축제,753979120,0,753979120,3,3,진도신비의바닷길축제2019
2019,경북,경북사과 홍보행사,500000000,0,500000000,11,11,경북사과 홍보행사2019
2019,경북,경북도민생활체육대회,744895830,0,744895830,9,9,경북도민생활체육대회2019
2019,경북,경북도민체육대회,2557980210,0,2557980210,4,4,경북도민체육대회2019
2019,경북,2019경주세계문화엑스포,6000000000,0,6000000000,10,11,2019경주세계문화엑스포2019
2019,경북,국제불빛축제,940000000,140000000,800000000,5,6,국제불빛축제2019
2019,경북,나라사랑해병대예비역한마음행사,494737950,143230000,351507950,4,4,나라사랑해병대예비역한마음행사2019
2019,경북,칠포재즈페스티벌,350000000,145000000,205000000,9,9,칠포재즈페스티벌2019
2019,경북,포항 K-POP 콘서트,560000000,280000000,280000000,9,9,포항 K-POP 콘서트2019
2019,경북,대한민국 국제해양레저위크,400000000,200000000,200000000,7,9,대한민국 국제해양레저위크2019
2019,경북,2019 포항스틸아트페스티벌,1135000000,435000000,700000000,9,9,2019 포항스틸아트페스티벌2019
2019,경북,포항 70년 미술관 10년 포항시립미술관 개관기념특별전 제로 ZERO,582411369,0,582411369,9,1,포항 70년 미술관 10년 포항시립미술관 개관기념특별전 제로 ZERO2019
2019,경북,K-리그 유스챔피언십대회,300000000,0,300000000,7,8,K-리그 유스챔피언십대회2019
2019,경북,화랑대기 전국초등학교 유소년축구대회,1126596000,30000000,1096596000,8,8,화랑대기 전국초등학교 유소년축구대회2019
2019,경북,동아일보 경주국제마라톤대회,1234034000,200000000,1034034000,10,10,동아일보 경주국제마라톤대회2019
2019,경북,경주국제 유소년축구대회,554903411,0,554903411,8,8,경주국제 유소년축구대회2019
2019,경북,경북도민체육대회,300000000,0,300000000,4,4,경북도민체육대회2019
2019,경북,김천국제가족연극제,450000000,0,450000000,7,7,김천국제가족연극제2019
2019,경북,김천자두포도축제,515570200,0,515570200,7,7,김천자두포도축제2019
2019,경북,2019 김천시민체육대회,958284260,0,958284260,10,10,2019 김천시민체육대회2019
2019,경북,안동민속축제,337000000,0,337000000,9,10,안동민속축제2019
2019,경북,K-뮤지컬 이육사,333000000,0,333000000,8,8,K-뮤지컬 이육사2019
2019,경북,실경뮤지컬 왕의나라,600000000,0,600000000,8,9,실경뮤지컬 왕의나라2019
2019,경북,안동국제탈춤페스티벌,1000000000,0,1000000000,9,10,안동국제탈춤페스티벌2019
2019,경북,안동시민체육대축전,774130290,0,774130290,4,4,안동시민체육대축전2019
2019,경북,대한민국 정수대전,306761060,114776000,191985060,4,12,대한민국 정수대전2019
2019,경북,마이스터 대전,349933480,249952490,99980990,11,11,마이스터 대전2019
2019,경북,구미공단 50주년 기념식,318338625,90726508,227612117,9,9,구미공단 50주년 기념식2019
2019,경북,영주풍기인삼축제,950000000,5000000,945000000,10,10,영주풍기인삼축제2019
2019,경북,영주시민 체육대회,384100000,0,384100000,8,11,영주시민 체육대회2019
2019,경북,선비문화축제,640000000,0,640000000,5,5,선비문화축제2019
2019,경북,영천보현산별빛축제,397024900,0,397024900,6,6,영천보현산별빛축제2019
2019,경북,영천한약축제,585100000,0,585100000,9,9,영천한약축제2019
2019,경북,영천시민체육대회,592328750,0,592328750,4,4,영천시민체육대회2019
2019,경북,상주농업기계박람회,900000000,0,900000000,4,4,상주농업기계박람회2019
2019,경북,문경전통찻사발축제,1180000000,940000000,240000000,4,5,문경전통찻사발축제2019
2019,경북,문경사과축제,360000000,0,360000000,10,10,문경사과축제2019
2019,경북,제29회 경북도민생활체육대축전,744895830,0,744895830,9,9,제29회 경북도민생활체육대축전2019
2019,경북,제57회 경북도민체육대회,2557980210,1700000000,857980210,4,4,제57회 경북도민체육대회2019
2019,경북,의성세계연축제,449717000,6694000,443023000,5,5,의성세계연축제2019
2019,경북,의성슈퍼푸드마늘축제,821500000,3368000,818132000,10,10,의성슈퍼푸드마늘축제2019
2019,경북,경상북도 평생학습박람회,517480000,0,517480000,10,10,경상북도 평생학습박람회2019
2019,경북,WCT 의성국제컬링컵대회,489019000,0,489019000,9,10,WCT 의성국제컬링컵대회2019
2019,경북,청송사과축제,610000000,0,610000000,10,11,청송사과축제2019
2019,경북,청송아이스클라이밍월드컵,692000000,0,692000000,1,1,청송아이스클라이밍월드컵2019
2019,경북,영양산나물축제,540000000,0,540000000,5,5,영양산나물축제2019
2019,경북,영양고추 H.O.T Festival,397897000,0,397897000,8,8,영양고추 H.O.T Festival2019
2019,경북,영덕대게축제,740000000,140000000,600000000,3,3,영덕대게축제2019
2019,경북,"전국,도단위 체육대회 출전",346763200,0,346763200,1,12,"전국,도단위 체육대회 출전2019"
2019,경북,국제단위 체육대회 개최(도비보조),560000000,180000000,380000000,8,8,국제단위 체육대회 개최(도비보조)2019
2019,경북,한국중등(U-15) 축구대회 개최,910000000,10000000,900000000,1,12,한국중등(U-15) 축구대회 개최2019
2019,경북,청도소싸움축제,530000000,0,530000000,5,5,청도소싸움축제2019
2019,경북,청도반시축제,427876330,0,427876330,10,10,청도반시축제2019
2019,경북,청도세계코미디아트페스티벌,639619400,0,639619400,10,10,청도세계코미디아트페스티벌2019
2019,경북,대가야체험축제,1250225000,0,1250225000,4,4,대가야체험축제2019
2019,경북,성주생명문화축제 성주참외페스티벌,1150000000,0,1150000000,5,5,성주생명문화축제 성주참외페스티벌2019
2019,경북,낙동강지구 전투 전승기념행사,433628000,216814000,216814000,10,10,낙동강지구 전투 전승기념행사2019
2019,경북,낙동강세계평화 문화 대축전,1792805990,1039827460,752978530,10,10,낙동강세계평화 문화 대축전2019
2019,경북,예천세계활축제,800000000,165994436,634005564,10,10,예천세계활축제2019
2019,경북,봉화은어축제,2031275630,0,2031275630,7,8,봉화은어축제2019
2019,경북,봉화송이축제,538851000,0,538851000,9,9,봉화송이축제2019
2019,경북,국립백두대간수목원 봉자 페스티벌,500000000,150000000,350000000,7,10,국립백두대간수목원 봉자 페스티벌2019
2019,경북,춘계 한국 중등축구연맹전,300425000,0,300425000,2,2,춘계 한국 중등축구연맹전2019
2019,경북,추계 한국중등축구 연맹전,295000000,0,295000000,8,8,추계 한국중등축구 연맹전2019
2019,경남,도지사배 PAV경연대회,645130850,0,645130850,10,10,도지사배 PAV경연대회2019
2019,경남,코리아드라마페스티벌,1000000000,0,1000000000,10,10,코리아드라마페스티벌2019
2019,경남,진해군항제,794913557,0,794913557,4,4,진해군항제2019
2019,경남,진해군악의장페스티벌,488579500,0,488579500,4,4,진해군악의장페스티벌2019
2019,경남,경남도민체육대회 개최,500000000,0,500000000,4,4,경남도민체육대회 개최2019
2019,경남,장애인체육 활성화 지원,378893000,170454500,208438500,1,12,장애인체육 활성화 지원2019
2019,경남,창원K-POP월드페스티벌,1000000000,0,1000000000,4,12,창원K-POP월드페스티벌2019
2019,경남,ISSF 월드컵사격대회,349280176,0,349280176,5,5,ISSF 월드컵사격대회2019
2019,경남,마산국화축제,1153988190,15000000,1138988190,10,11,마산국화축제2019
2019,경남,2019 창원국제스마트팩토리 및 생산제조기술전,327884050,252764742,75119308,10,11,2019 창원국제스마트팩토리 및 생산제조기술전2019
2019,경남,코리아 드라마 페스티벌,1000000000,800000000,200000000,10,10,코리아 드라마 페스티벌2019
2019,경남,진주 논개제,600069000,0,600069000,5,5,진주 논개제2019
2019,경남,개천예술제,1276190140,55000000,1221190140,10,10,개천예술제2019
2019,경남,진주국제농식품박람회,1874242623,687399750,1186842873,11,11,진주국제농식품박람회2019
2019,경남,진주남강유등축제,2499864208,99975000,2399889208,10,10,진주남강유등축제2019
2019,경남,10월 축제 교통통제 및 셔틀버스 지원,716336510,0,716336510,10,10,10월 축제 교통통제 및 셔틀버스 지원2019
